,FIPS,Median_Household_Income_2018,transit_scores - population weighted averages aggregated from town/city level to county,Test Date,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed
3766,36103,100075.0,3938568412.0,2020-04-01,1141.0,8746.0,2148.0,21453.0
3767,36103,100075.0,3938568412.0,2020-03-31,892.0,7605.0,1620.0,19305.0
3768,36103,100075.0,3938568412.0,2020-03-30,922.0,6713.0,1857.0,17685.0
3769,36103,100075.0,3938568412.0,2020-03-29,768.0,5791.0,1598.0,15828.0
3770,36103,100075.0,3938568412.0,2020-03-28,885.0,5023.0,2155.0,14230.0
3771,36103,100075.0,3938568412.0,2020-03-27,753.0,4138.0,1690.0,12075.0
3772,36103,100075.0,3938568412.0,2020-03-26,650.0,3385.0,1333.0,10385.0
3773,36103,100075.0,3938568412.0,2020-03-25,475.0,2735.0,1189.0,9052.0
3774,36103,100075.0,3938568412.0,2020-03-24,380.0,2260.0,854.0,7863.0
3775,36103,100075.0,3938568412.0,2020-03-23,422.0,1880.0,1047.0,7009.0
3776,36103,100075.0,3938568412.0,2020-03-22,424.0,1458.0,1153.0,5962.0
3777,36103,100075.0,3938568412.0,2020-03-21,373.0,1034.0,1578.0,4809.0
3778,36103,100075.0,3938568412.0,2020-03-20,290.0,661.0,1461.0,3231.0
3779,36103,100075.0,3938568412.0,2020-03-19,193.0,371.0,766.0,1770.0
3780,36103,100075.0,3938568412.0,2020-03-18,62.0,178.0,361.0,1004.0
3781,36103,100075.0,3938568412.0,2020-03-17,31.0,116.0,179.0,643.0
3782,36103,100075.0,3938568412.0,2020-03-16,22.0,85.0,109.0,464.0
3783,36103,100075.0,3938568412.0,2020-03-15,22.0,63.0,95.0,355.0
3784,36103,100075.0,3938568412.0,2020-03-14,9.0,41.0,38.0,260.0
3785,36103,100075.0,3938568412.0,2020-03-13,10.0,32.0,79.0,222.0
3786,36103,100075.0,3938568412.0,2020-03-12,11.0,22.0,73.0,143.0
3787,36103,100075.0,3938568412.0,2020-03-11,5.0,11.0,24.0,70.0
3788,36103,100075.0,3938568412.0,2020-03-10,5.0,6.0,24.0,46.0
3789,36103,100075.0,3938568412.0,2020-03-09,0.0,1.0,4.0,22.0
3790,36103,100075.0,3938568412.0,2020-03-08,1.0,1.0,11.0,18.0
3791,36103,100075.0,3938568412.0,2020-03-07,0.0,0.0,2.0,7.0
3792,36103,100075.0,3938568412.0,2020-03-06,0.0,0.0,1.0,5.0
3793,36103,100075.0,3938568412.0,2020-03-05,0.0,0.0,2.0,4.0
3794,36103,100075.0,3938568412.0,2020-03-04,0.0,0.0,2.0,2.0
3795,36103,100075.0,3938568412.0,2020-03-03,0.0,0.0,0.0,0.0
3796,36103,100075.0,3938568412.0,2020-03-02,0.0,0.0,0.0,0.0
3797,36105,51985.0,1206479999.0,2020-05-13,33.0,1168.0,178.0,5352.0
3798,36105,51985.0,1206479999.0,2020-05-12,16.0,1135.0,89.0,5174.0
3799,36105,51985.0,1206479999.0,2020-05-11,10.0,1119.0,95.0,5085.0
3800,36105,51985.0,1206479999.0,2020-05-10,16.0,1109.0,78.0,4990.0
3801,36105,51985.0,1206479999.0,2020-05-09,22.0,1093.0,115.0,4912.0
3802,36105,51985.0,1206479999.0,2020-05-08,32.0,1071.0,143.0,4797.0
3803,36105,51985.0,1206479999.0,2020-05-07,18.0,1039.0,90.0,4654.0
3804,36105,51985.0,1206479999.0,2020-05-06,25.0,1021.0,150.0,4564.0
3805,36105,51985.0,1206479999.0,2020-05-05,12.0,996.0,99.0,4414.0
3806,36105,51985.0,1206479999.0,2020-05-04,8.0,984.0,111.0,4315.0
3807,36105,51985.0,1206479999.0,2020-05-03,25.0,976.0,106.0,4204.0
3808,36105,51985.0,1206479999.0,2020-05-02,20.0,951.0,105.0,4098.0
3809,36105,51985.0,1206479999.0,2020-05-01,51.0,931.0,128.0,3993.0
3810,36105,51985.0,1206479999.0,2020-04-30,42.0,880.0,122.0,3865.0
3811,36105,51985.0,1206479999.0,2020-04-29,27.0,838.0,102.0,3743.0
3812,36105,51985.0,1206479999.0,2020-04-28,42.0,811.0,114.0,3641.0
3813,36105,51985.0,1206479999.0,2020-04-27,21.0,769.0,77.0,3527.0
3814,36105,51985.0,1206479999.0,2020-04-26,24.0,748.0,120.0,3450.0
3815,36105,51985.0,1206479999.0,2020-04-25,35.0,724.0,160.0,3330.0
3816,36105,51985.0,1206479999.0,2020-04-24,61.0,689.0,296.0,3170.0
3817,36105,51985.0,1206479999.0,2020-04-23,48.0,628.0,253.0,2874.0
3818,36105,51985.0,1206479999.0,2020-04-22,19.0,580.0,52.0,2621.0
3819,36105,51985.0,1206479999.0,2020-04-21,6.0,561.0,45.0,2569.0
3820,36105,51985.0,1206479999.0,2020-04-20,11.0,555.0,44.0,2524.0
3821,36105,51985.0,1206479999.0,2020-04-19,7.0,544.0,30.0,2480.0
3822,36105,51985.0,1206479999.0,2020-04-18,13.0,537.0,38.0,2450.0
3823,36105,51985.0,1206479999.0,2020-04-17,19.0,524.0,92.0,2412.0
3824,36105,51985.0,1206479999.0,2020-04-16,68.0,505.0,192.0,2320.0
3825,36105,51985.0,1206479999.0,2020-04-15,13.0,437.0,39.0,2128.0
3826,36105,51985.0,1206479999.0,2020-04-14,9.0,424.0,37.0,2089.0
3827,36105,51985.0,1206479999.0,2020-04-13,35.0,415.0,133.0,2052.0
3828,36105,51985.0,1206479999.0,2020-04-12,22.0,380.0,73.0,1919.0
3829,36105,51985.0,1206479999.0,2020-04-11,18.0,358.0,65.0,1846.0
3830,36105,51985.0,1206479999.0,2020-04-10,22.0,340.0,99.0,1781.0
3831,36105,51985.0,1206479999.0,2020-04-09,24.0,318.0,115.0,1682.0
3832,36105,51985.0,1206479999.0,2020-04-08,15.0,294.0,60.0,1567.0
3833,36105,51985.0,1206479999.0,2020-04-07,9.0,279.0,56.0,1507.0
3834,36105,51985.0,1206479999.0,2020-04-06,17.0,270.0,77.0,1451.0
3835,36105,51985.0,1206479999.0,2020-04-05,19.0,253.0,91.0,1374.0
3836,36105,51985.0,1206479999.0,2020-04-04,41.0,234.0,153.0,1283.0
3837,36105,51985.0,1206479999.0,2020-04-03,25.0,193.0,133.0,1130.0
3838,36105,51985.0,1206479999.0,2020-04-02,25.0,168.0,140.0,997.0
3839,36105,51985.0,1206479999.0,2020-04-01,22.0,143.0,96.0,857.0
3840,36105,51985.0,1206479999.0,2020-03-31,12.0,121.0,55.0,761.0
3841,36105,51985.0,1206479999.0,2020-03-30,8.0,109.0,33.0,706.0
3842,36105,51985.0,1206479999.0,2020-03-29,13.0,101.0,53.0,673.0
3843,36105,51985.0,1206479999.0,2020-03-28,16.0,88.0,91.0,620.0
3844,36105,51985.0,1206479999.0,2020-03-27,8.0,72.0,49.0,529.0
3845,36105,51985.0,1206479999.0,2020-03-26,11.0,64.0,62.0,480.0
3846,36105,51985.0,1206479999.0,2020-03-25,14.0,53.0,53.0,418.0
3847,36105,51985.0,1206479999.0,2020-03-24,9.0,39.0,23.0,365.0
3848,36105,51985.0,1206479999.0,2020-03-23,7.0,30.0,44.0,342.0
3849,36105,51985.0,1206479999.0,2020-03-22,7.0,23.0,83.0,298.0
3850,36105,51985.0,1206479999.0,2020-03-21,4.0,16.0,37.0,215.0
3851,36105,51985.0,1206479999.0,2020-03-20,4.0,12.0,42.0,178.0
3852,36105,51985.0,1206479999.0,2020-03-19,5.0,8.0,79.0,136.0
3853,36105,51985.0,1206479999.0,2020-03-18,2.0,3.0,23.0,57.0
3854,36105,51985.0,1206479999.0,2020-03-17,0.0,1.0,14.0,34.0
3855,36105,51985.0,1206479999.0,2020-03-16,1.0,1.0,9.0,20.0
3856,36105,51985.0,1206479999.0,2020-03-15,0.0,0.0,2.0,11.0
3857,36105,51985.0,1206479999.0,2020-03-14,0.0,0.0,7.0,9.0
3858,36105,51985.0,1206479999.0,2020-03-13,0.0,0.0,1.0,2.0
3859,36105,51985.0,1206479999.0,2020-03-12,0.0,0.0,0.0,1.0
3860,36105,51985.0,1206479999.0,2020-03-11,0.0,0.0,1.0,1.0
3861,36105,51985.0,1206479999.0,2020-03-10,0.0,0.0,0.0,0.0
3862,36105,51985.0,1206479999.0,2020-03-09,0.0,0.0,0.0,0.0
3863,36105,51985.0,1206479999.0,2020-03-08,0.0,0.0,0.0,0.0
3864,36105,51985.0,1206479999.0,2020-03-07,0.0,0.0,0.0,0.0
3865,36105,51985.0,1206479999.0,2020-03-06,0.0,0.0,0.0,0.0
3866,36105,51985.0,1206479999.0,2020-03-05,0.0,0.0,0.0,0.0
3867,36105,51985.0,1206479999.0,2020-03-04,0.0,0.0,0.0,0.0
3868,36105,51985.0,1206479999.0,2020-03-03,0.0,0.0,0.0,0.0
3869,36105,51985.0,1206479999.0,2020-03-02,0.0,0.0,0.0,0.0
3870,36107,60309.0,459866733.0,2020-05-13,0.0,108.0,59.0,1561.0
3871,36107,60309.0,459866733.0,2020-05-12,1.0,108.0,92.0,1502.0
3872,36107,60309.0,459866733.0,2020-05-11,0.0,107.0,35.0,1410.0
3873,36107,60309.0,459866733.0,2020-05-10,2.0,107.0,40.0,1375.0
3874,36107,60309.0,459866733.0,2020-05-09,1.0,105.0,31.0,1335.0
3875,36107,60309.0,459866733.0,2020-05-08,5.0,104.0,83.0,1304.0
3876,36107,60309.0,459866733.0,2020-05-07,2.0,99.0,40.0,1221.0
3877,36107,60309.0,459866733.0,2020-05-06,1.0,97.0,40.0,1181.0
3878,36107,60309.0,459866733.0,2020-05-05,4.0,96.0,76.0,1141.0
3879,36107,60309.0,459866733.0,2020-05-04,2.0,92.0,67.0,1065.0
3880,36107,60309.0,459866733.0,2020-05-03,0.0,90.0,50.0,998.0
3881,36107,60309.0,459866733.0,2020-05-02,0.0,90.0,25.0,948.0
3882,36107,60309.0,459866733.0,2020-05-01,0.0,90.0,20.0,923.0
3883,36107,60309.0,459866733.0,2020-04-30,2.0,90.0,19.0,903.0
3884,36107,60309.0,459866733.0,2020-04-29,4.0,88.0,69.0,884.0
3885,36107,60309.0,459866733.0,2020-04-28,2.0,84.0,68.0,815.0
3886,36107,60309.0,459866733.0,2020-04-27,11.0,82.0,86.0,747.0
3887,36107,60309.0,459866733.0,2020-04-26,0.0,71.0,8.0,661.0
3888,36107,60309.0,459866733.0,2020-04-25,0.0,71.0,8.0,653.0
3889,36107,60309.0,459866733.0,2020-04-24,31.0,71.0,173.0,645.0
3890,36107,60309.0,459866733.0,2020-04-23,0.0,40.0,10.0,472.0
3891,36107,60309.0,459866733.0,2020-04-22,1.0,40.0,13.0,462.0
3892,36107,60309.0,459866733.0,2020-04-21,2.0,39.0,10.0,449.0
3893,36107,60309.0,459866733.0,2020-04-20,0.0,37.0,5.0,439.0
3894,36107,60309.0,459866733.0,2020-04-19,2.0,37.0,6.0,434.0
3895,36107,60309.0,459866733.0,2020-04-18,3.0,35.0,10.0,428.0
3896,36107,60309.0,459866733.0,2020-04-17,2.0,32.0,16.0,418.0
3897,36107,60309.0,459866733.0,2020-04-16,3.0,30.0,13.0,402.0
3898,36107,60309.0,459866733.0,2020-04-15,2.0,27.0,16.0,389.0
3899,36107,60309.0,459866733.0,2020-04-14,1.0,25.0,14.0,373.0
3900,36107,60309.0,459866733.0,2020-04-13,4.0,24.0,52.0,359.0
3901,36107,60309.0,459866733.0,2020-04-12,1.0,20.0,3.0,307.0
3902,36107,60309.0,459866733.0,2020-04-11,0.0,19.0,8.0,304.0
3903,36107,60309.0,459866733.0,2020-04-10,1.0,19.0,10.0,296.0
3904,36107,60309.0,459866733.0,2020-04-09,1.0,18.0,16.0,286.0
3905,36107,60309.0,459866733.0,2020-04-08,5.0,17.0,32.0,270.0
3906,36107,60309.0,459866733.0,2020-04-07,4.0,12.0,29.0,238.0
3907,36107,60309.0,459866733.0,2020-04-06,0.0,8.0,10.0,209.0
3908,36107,60309.0,459866733.0,2020-04-05,1.0,8.0,10.0,199.0
3909,36107,60309.0,459866733.0,2020-04-04,0.0,7.0,8.0,189.0
3910,36107,60309.0,459866733.0,2020-04-03,0.0,7.0,9.0,181.0
3911,36107,60309.0,459866733.0,2020-04-02,0.0,7.0,18.0,172.0
3912,36107,60309.0,459866733.0,2020-04-01,0.0,7.0,14.0,154.0
3913,36107,60309.0,459866733.0,2020-03-31,0.0,7.0,15.0,140.0
3914,36107,60309.0,459866733.0,2020-03-30,3.0,7.0,21.0,125.0
3915,36107,60309.0,459866733.0,2020-03-29,0.0,4.0,15.0,104.0
3916,36107,60309.0,459866733.0,2020-03-28,0.0,4.0,21.0,89.0
3917,36107,60309.0,459866733.0,2020-03-27,2.0,4.0,18.0,68.0
3918,36107,60309.0,459866733.0,2020-03-26,0.0,2.0,10.0,50.0
3919,36107,60309.0,459866733.0,2020-03-25,1.0,2.0,12.0,40.0
3920,36107,60309.0,459866733.0,2020-03-24,0.0,1.0,1.0,28.0
3921,36107,60309.0,459866733.0,2020-03-23,0.0,1.0,3.0,27.0
3922,36107,60309.0,459866733.0,2020-03-22,0.0,1.0,4.0,24.0
3923,36107,60309.0,459866733.0,2020-03-21,0.0,1.0,4.0,20.0
3924,36107,60309.0,459866733.0,2020-03-20,0.0,1.0,5.0,16.0
3925,36107,60309.0,459866733.0,2020-03-19,0.0,1.0,0.0,11.0
3926,36107,60309.0,459866733.0,2020-03-18,0.0,1.0,0.0,11.0
3927,36107,60309.0,459866733.0,2020-03-17,0.0,1.0,5.0,11.0
3928,36107,60309.0,459866733.0,2020-03-16,0.0,1.0,3.0,6.0
3929,36107,60309.0,459866733.0,2020-03-15,0.0,1.0,1.0,3.0
3930,36107,60309.0,459866733.0,2020-03-14,0.0,1.0,0.0,2.0
3931,36107,60309.0,459866733.0,2020-03-13,1.0,1.0,1.0,2.0
3932,36107,60309.0,459866733.0,2020-03-12,0.0,0.0,0.0,1.0
3933,36107,60309.0,459866733.0,2020-03-11,0.0,0.0,1.0,1.0
3934,36107,60309.0,459866733.0,2020-03-10,0.0,0.0,0.0,0.0
3935,36107,60309.0,459866733.0,2020-03-09,0.0,0.0,0.0,0.0
3936,36107,60309.0,459866733.0,2020-03-08,0.0,0.0,0.0,0.0
3937,36107,60309.0,459866733.0,2020-03-07,0.0,0.0,0.0,0.0
3938,36107,60309.0,459866733.0,2020-03-06,0.0,0.0,0.0,0.0
3939,36107,60309.0,459866733.0,2020-03-05,0.0,0.0,0.0,0.0
3940,36107,60309.0,459866733.0,2020-03-04,0.0,0.0,0.0,0.0
3941,36107,60309.0,459866733.0,2020-03-03,0.0,0.0,0.0,0.0
3942,36107,60309.0,459866733.0,2020-03-02,0.0,0.0,0.0,0.0
3943,36109,57383.0,5660617403.0,2020-05-13,0.0,136.0,103.0,5543.0
3944,36109,57383.0,5660617403.0,2020-05-12,4.0,136.0,175.0,5440.0
3945,36109,57383.0,5660617403.0,2020-05-11,0.0,132.0,91.0,5265.0
3946,36109,57383.0,5660617403.0,2020-05-10,0.0,132.0,86.0,5174.0
3947,36109,57383.0,5660617403.0,2020-05-09,0.0,132.0,95.0,5088.0
3948,36109,57383.0,5660617403.0,2020-05-08,1.0,132.0,619.0,4993.0
3949,36109,57383.0,5660617403.0,2020-05-07,1.0,131.0,187.0,4374.0
3950,36109,57383.0,5660617403.0,2020-05-06,1.0,130.0,188.0,4187.0
3951,36109,57383.0,5660617403.0,2020-05-05,0.0,129.0,104.0,3999.0
3952,36109,57383.0,5660617403.0,2020-05-04,0.0,129.0,52.0,3895.0
3953,36109,57383.0,5660617403.0,2020-05-03,0.0,129.0,126.0,3843.0
3954,36109,57383.0,5660617403.0,2020-05-02,1.0,129.0,27.0,3717.0
3955,36109,57383.0,5660617403.0,2020-05-01,0.0,128.0,118.0,3690.0
3956,36109,57383.0,5660617403.0,2020-04-30,0.0,128.0,61.0,3572.0
3957,36109,57383.0,5660617403.0,2020-04-29,1.0,128.0,19.0,3511.0
3958,36109,57383.0,5660617403.0,2020-04-28,1.0,127.0,119.0,3492.0
3959,36109,57383.0,5660617403.0,2020-04-27,0.0,126.0,13.0,3373.0
3960,36109,57383.0,5660617403.0,2020-04-26,0.0,126.0,47.0,3360.0
3961,36109,57383.0,5660617403.0,2020-04-25,0.0,126.0,44.0,3313.0
3962,36109,57383.0,5660617403.0,2020-04-24,5.0,126.0,308.0,3269.0
3963,36109,57383.0,5660617403.0,2020-04-23,2.0,121.0,108.0,2961.0
3964,36109,57383.0,5660617403.0,2020-04-22,0.0,119.0,95.0,2853.0
3965,36109,57383.0,5660617403.0,2020-04-21,0.0,119.0,12.0,2758.0
3966,36109,57383.0,5660617403.0,2020-04-20,0.0,119.0,4.0,2746.0
3967,36109,57383.0,5660617403.0,2020-04-19,2.0,119.0,47.0,2742.0
3968,36109,57383.0,5660617403.0,2020-04-18,0.0,117.0,41.0,2695.0
3969,36109,57383.0,5660617403.0,2020-04-17,0.0,117.0,44.0,2654.0
3970,36109,57383.0,5660617403.0,2020-04-16,1.0,117.0,36.0,2610.0
3971,36109,57383.0,5660617403.0,2020-04-15,1.0,116.0,73.0,2574.0
3972,36109,57383.0,5660617403.0,2020-04-14,3.0,115.0,44.0,2501.0
3973,36109,57383.0,5660617403.0,2020-04-13,2.0,112.0,104.0,2457.0
3974,36109,57383.0,5660617403.0,2020-04-12,1.0,110.0,31.0,2353.0
3975,36109,57383.0,5660617403.0,2020-04-11,1.0,109.0,77.0,2322.0
3976,36109,57383.0,5660617403.0,2020-04-10,3.0,108.0,135.0,2245.0
3977,36109,57383.0,5660617403.0,2020-04-09,0.0,105.0,24.0,2110.0
3978,36109,57383.0,5660617403.0,2020-04-08,6.0,105.0,299.0,2086.0
3979,36109,57383.0,5660617403.0,2020-04-07,2.0,99.0,85.0,1787.0
3980,36109,57383.0,5660617403.0,2020-04-06,3.0,97.0,23.0,1702.0
3981,36109,57383.0,5660617403.0,2020-04-05,6.0,94.0,94.0,1679.0
3982,36109,57383.0,5660617403.0,2020-04-04,3.0,88.0,52.0,1585.0
3983,36109,57383.0,5660617403.0,2020-04-03,1.0,85.0,81.0,1533.0
3984,36109,57383.0,5660617403.0,2020-04-02,10.0,84.0,160.0,1452.0
3985,36109,57383.0,5660617403.0,2020-04-01,6.0,74.0,126.0,1292.0
3986,36109,57383.0,5660617403.0,2020-03-31,2.0,68.0,15.0,1166.0
3987,36109,57383.0,5660617403.0,2020-03-30,0.0,66.0,18.0,1151.0
3988,36109,57383.0,5660617403.0,2020-03-29,14.0,66.0,157.0,1133.0
3989,36109,57383.0,5660617403.0,2020-03-28,7.0,52.0,128.0,976.0
3990,36109,57383.0,5660617403.0,2020-03-27,19.0,45.0,182.0,848.0
3991,36109,57383.0,5660617403.0,2020-03-26,4.0,26.0,109.0,666.0
3992,36109,57383.0,5660617403.0,2020-03-25,6.0,22.0,89.0,557.0
3993,36109,57383.0,5660617403.0,2020-03-24,0.0,16.0,2.0,468.0
3994,36109,57383.0,5660617403.0,2020-03-23,1.0,16.0,111.0,466.0
3995,36109,57383.0,5660617403.0,2020-03-22,2.0,15.0,115.0,355.0
3996,36109,57383.0,5660617403.0,2020-03-21,2.0,13.0,76.0,240.0
3997,36109,57383.0,5660617403.0,2020-03-20,4.0,11.0,96.0,164.0
3998,36109,57383.0,5660617403.0,2020-03-19,1.0,7.0,7.0,68.0
3999,36109,57383.0,5660617403.0,2020-03-18,3.0,6.0,18.0,61.0
4000,36109,57383.0,5660617403.0,2020-03-17,1.0,3.0,11.0,43.0
4001,36109,57383.0,5660617403.0,2020-03-16,1.0,2.0,17.0,32.0
4002,36109,57383.0,5660617403.0,2020-03-15,0.0,1.0,4.0,15.0
4003,36109,57383.0,5660617403.0,2020-03-14,0.0,1.0,1.0,11.0
4004,36109,57383.0,5660617403.0,2020-03-13,1.0,1.0,5.0,10.0
4005,36109,57383.0,5660617403.0,2020-03-12,0.0,0.0,2.0,5.0
4006,36109,57383.0,5660617403.0,2020-03-11,0.0,0.0,2.0,3.0
4007,36109,57383.0,5660617403.0,2020-03-10,0.0,0.0,0.0,1.0
4008,36109,57383.0,5660617403.0,2020-03-09,0.0,0.0,1.0,1.0
4009,36109,57383.0,5660617403.0,2020-03-08,0.0,0.0,0.0,0.0
4010,36109,57383.0,5660617403.0,2020-03-07,0.0,0.0,0.0,0.0
4011,36109,57383.0,5660617403.0,2020-03-06,0.0,0.0,0.0,0.0
4012,36109,57383.0,5660617403.0,2020-03-05,0.0,0.0,0.0,0.0
4013,36109,57383.0,5660617403.0,2020-03-04,0.0,0.0,0.0,0.0
4014,36109,57383.0,5660617403.0,2020-03-03,0.0,0.0,0.0,0.0
4015,36109,57383.0,5660617403.0,2020-03-02,0.0,0.0,0.0,0.0
4016,36111,63073.0,1586974022.0,2020-05-13,14.0,1495.0,536.0,11670.0
4017,36111,63073.0,1586974022.0,2020-05-12,16.0,1481.0,314.0,11134.0
4018,36111,63073.0,1586974022.0,2020-05-11,11.0,1465.0,96.0,10820.0
4019,36111,63073.0,1586974022.0,2020-05-10,4.0,1454.0,135.0,10724.0
4020,36111,63073.0,1586974022.0,2020-05-09,10.0,1450.0,210.0,10589.0
4021,36111,63073.0,1586974022.0,2020-05-08,11.0,1440.0,195.0,10379.0
4022,36111,63073.0,1586974022.0,2020-05-07,13.0,1429.0,276.0,10184.0
4023,36111,63073.0,1586974022.0,2020-05-06,33.0,1416.0,298.0,9908.0
4024,36111,63073.0,1586974022.0,2020-05-05,26.0,1383.0,272.0,9610.0
4025,36111,63073.0,1586974022.0,2020-05-04,3.0,1357.0,104.0,9338.0
4026,36111,63073.0,1586974022.0,2020-05-03,13.0,1354.0,198.0,9234.0
4027,36111,63073.0,1586974022.0,2020-05-02,14.0,1341.0,256.0,9036.0
4028,36111,63073.0,1586974022.0,2020-05-01,29.0,1327.0,362.0,8780.0
4029,36111,63073.0,1586974022.0,2020-04-30,19.0,1298.0,336.0,8418.0
4030,36111,63073.0,1586974022.0,2020-04-29,27.0,1279.0,309.0,8082.0
4031,36111,63073.0,1586974022.0,2020-04-28,22.0,1252.0,335.0,7773.0
4032,36111,63073.0,1586974022.0,2020-04-27,11.0,1230.0,94.0,7438.0
4033,36111,63073.0,1586974022.0,2020-04-26,29.0,1219.0,198.0,7344.0
4034,36111,63073.0,1586974022.0,2020-04-25,24.0,1190.0,207.0,7146.0
4035,36111,63073.0,1586974022.0,2020-04-24,190.0,1166.0,928.0,6939.0
4036,36111,63073.0,1586974022.0,2020-04-23,34.0,976.0,208.0,6011.0
4037,36111,63073.0,1586974022.0,2020-04-22,29.0,942.0,152.0,5803.0
4038,36111,63073.0,1586974022.0,2020-04-21,20.0,913.0,110.0,5651.0
4039,36111,63073.0,1586974022.0,2020-04-20,16.0,893.0,85.0,5541.0
4040,36111,63073.0,1586974022.0,2020-04-19,23.0,877.0,167.0,5456.0
4041,36111,63073.0,1586974022.0,2020-04-18,34.0,854.0,170.0,5289.0
4042,36111,63073.0,1586974022.0,2020-04-17,32.0,820.0,239.0,5119.0
4043,36111,63073.0,1586974022.0,2020-04-16,27.0,788.0,142.0,4880.0
4044,36111,63073.0,1586974022.0,2020-04-15,28.0,761.0,189.0,4738.0
4045,36111,63073.0,1586974022.0,2020-04-14,43.0,733.0,259.0,4549.0
4046,36111,63073.0,1586974022.0,2020-04-13,60.0,690.0,424.0,4290.0
4047,36111,63073.0,1586974022.0,2020-04-12,18.0,630.0,242.0,3866.0
4048,36111,63073.0,1586974022.0,2020-04-11,23.0,612.0,239.0,3624.0
4049,36111,63073.0,1586974022.0,2020-04-10,59.0,589.0,358.0,3385.0
4050,36111,63073.0,1586974022.0,2020-04-09,70.0,530.0,436.0,3027.0
4051,36111,63073.0,1586974022.0,2020-04-08,38.0,460.0,227.0,2591.0
4052,36111,63073.0,1586974022.0,2020-04-07,24.0,422.0,108.0,2364.0
4053,36111,63073.0,1586974022.0,2020-04-06,26.0,398.0,117.0,2256.0
4054,36111,63073.0,1586974022.0,2020-04-05,40.0,372.0,182.0,2139.0
4055,36111,63073.0,1586974022.0,2020-04-04,42.0,332.0,188.0,1957.0
4056,36111,63073.0,1586974022.0,2020-04-03,27.0,290.0,141.0,1769.0
4057,36111,63073.0,1586974022.0,2020-04-02,23.0,263.0,125.0,1628.0
4058,36111,63073.0,1586974022.0,2020-04-01,19.0,240.0,118.0,1503.0
4059,36111,63073.0,1586974022.0,2020-03-31,10.0,221.0,51.0,1385.0
4060,36111,63073.0,1586974022.0,2020-03-30,21.0,211.0,123.0,1334.0
4061,36111,63073.0,1586974022.0,2020-03-29,44.0,190.0,194.0,1211.0
4062,36111,63073.0,1586974022.0,2020-03-28,18.0,146.0,82.0,1017.0
4063,36111,63073.0,1586974022.0,2020-03-27,29.0,128.0,124.0,935.0
4064,36111,63073.0,1586974022.0,2020-03-26,21.0,99.0,83.0,811.0
4065,36111,63073.0,1586974022.0,2020-03-25,13.0,78.0,71.0,728.0
4066,36111,63073.0,1586974022.0,2020-03-24,18.0,65.0,81.0,657.0
4067,36111,63073.0,1586974022.0,2020-03-23,12.0,47.0,117.0,576.0
4068,36111,63073.0,1586974022.0,2020-03-22,9.0,35.0,54.0,459.0
4069,36111,63073.0,1586974022.0,2020-03-21,8.0,26.0,145.0,405.0
4070,36111,63073.0,1586974022.0,2020-03-20,6.0,18.0,70.0,260.0
4071,36111,63073.0,1586974022.0,2020-03-19,2.0,12.0,62.0,190.0
4072,36111,63073.0,1586974022.0,2020-03-18,1.0,10.0,41.0,128.0
4073,36111,63073.0,1586974022.0,2020-03-17,1.0,9.0,15.0,87.0
4074,36111,63073.0,1586974022.0,2020-03-16,1.0,8.0,12.0,72.0
4075,36111,63073.0,1586974022.0,2020-03-15,2.0,7.0,16.0,60.0
4076,36111,63073.0,1586974022.0,2020-03-14,0.0,5.0,30.0,44.0
4077,36111,63073.0,1586974022.0,2020-03-13,0.0,5.0,3.0,14.0
4078,36111,63073.0,1586974022.0,2020-03-12,3.0,5.0,6.0,11.0
4079,36111,63073.0,1586974022.0,2020-03-11,1.0,2.0,1.0,5.0
4080,36111,63073.0,1586974022.0,2020-03-10,0.0,1.0,2.0,4.0
4081,36111,63073.0,1586974022.0,2020-03-09,0.0,1.0,0.0,2.0
4082,36111,63073.0,1586974022.0,2020-03-08,1.0,1.0,1.0,2.0
4083,36111,63073.0,1586974022.0,2020-03-07,0.0,0.0,0.0,1.0
4084,36111,63073.0,1586974022.0,2020-03-06,0.0,0.0,0.0,1.0
4085,36111,63073.0,1586974022.0,2020-03-05,0.0,0.0,1.0,1.0
4086,36111,63073.0,1586974022.0,2020-03-04,0.0,0.0,0.0,0.0
4087,36111,63073.0,1586974022.0,2020-03-03,0.0,0.0,0.0,0.0
4088,36111,63073.0,1586974022.0,2020-03-02,0.0,0.0,0.0,0.0
4089,36113,56694.0,240224441.0,2020-05-13,4.0,227.0,192.0,2496.0
4090,36113,56694.0,240224441.0,2020-05-12,2.0,223.0,127.0,2304.0
4091,36113,56694.0,240224441.0,2020-05-11,4.0,221.0,40.0,2177.0
4092,36113,56694.0,240224441.0,2020-05-10,10.0,217.0,90.0,2137.0
4093,36113,56694.0,240224441.0,2020-05-09,5.0,207.0,149.0,2047.0
4094,36113,56694.0,240224441.0,2020-05-08,3.0,202.0,97.0,1898.0
4095,36113,56694.0,240224441.0,2020-05-07,6.0,199.0,72.0,1801.0
4096,36113,56694.0,240224441.0,2020-05-06,0.0,193.0,44.0,1729.0
4097,36113,56694.0,240224441.0,2020-05-05,1.0,193.0,22.0,1685.0
4098,36113,56694.0,240224441.0,2020-05-04,0.0,192.0,34.0,1663.0
4099,36113,56694.0,240224441.0,2020-05-03,4.0,192.0,53.0,1629.0
4100,36113,56694.0,240224441.0,2020-05-02,3.0,188.0,43.0,1576.0
