County FIPS,Test Date,POP_ESTIMATE_2018,sdi_score,New Positives,Cumulative Number of Positives,Total Number of Tests Performed,Cumulative Number of Tests Performed,Rolling Avg New Cases,Per Capita Rate,sdi_quartile,sdi_quartile_label
36005,2020-04-27,1432132,100,438,35994,2107,84316,857.8571428571429,59.90070348662992,"(52.0, 100.0]",Q4
36005,2020-04-28,1432132,100,606,36600,2938,87254,818.8571428571429,57.17749082187556,"(52.0, 100.0]",Q4
36005,2020-04-29,1432132,100,644,37244,2977,90231,797.8571428571429,55.71114554085398,"(52.0, 100.0]",Q4
36005,2020-04-30,1432132,100,541,37785,2824,93055,726.2857142857143,50.713601419821245,"(52.0, 100.0]",Q4
36005,2020-05-01,1432132,100,665,38450,3694,96749,609.5714285714286,42.56391370149041,"(52.0, 100.0]",Q4
36005,2020-05-02,1432132,100,466,38916,2857,99606,563.7142857142857,39.36189441436164,"(52.0, 100.0]",Q4
36005,2020-05-03,1432132,100,307,39223,1869,101475,523.8571428571429,36.57883092181048,"(52.0, 100.0]",Q4
36005,2020-05-04,1432132,100,253,39476,2001,103476,497.42857142857144,34.73343039807583,"(52.0, 100.0]",Q4
36005,2020-05-05,1432132,100,363,39839,2657,106133,462.7142857142857,32.309471872305465,"(52.0, 100.0]",Q4
36005,2020-05-06,1432132,100,342,40181,2786,108919,419.57142857142856,29.296980206533235,"(52.0, 100.0]",Q4
36005,2020-05-07,1432132,100,352,40533,3078,111997,392.57142857142856,27.411679130934058,"(52.0, 100.0]",Q4
36005,2020-05-08,1432132,100,271,40804,2873,114870,336.2857142857143,23.481474772277576,"(52.0, 100.0]",Q4
36005,2020-05-09,1432132,100,255,41059,2935,117805,306.14285714285717,21.37672066142347,"(52.0, 100.0]",Q4
36005,2020-05-10,1432132,100,237,41296,2140,119945,296.14285714285717,20.678461003794144,"(52.0, 100.0]",Q4
36005,2020-05-11,1432132,100,145,41441,1510,121455,280.7142857142857,19.601146103451757,"(52.0, 100.0]",Q4
36005,2020-05-12,1432132,100,236,41677,2678,124133,262.57142857142856,18.334303581752838,"(52.0, 100.0]",Q4
36005,2020-05-13,1432132,100,303,41980,3338,127471,257.0,17.945273201073647,"(52.0, 100.0]",Q4
36005,2020-05-14,1432132,100,539,42519,4408,131879,283.7142857142857,19.810624000740557,"(52.0, 100.0]",Q4
36005,2020-05-15,1432132,100,293,42812,3632,135511,286.85714285714283,20.030077035995483,"(52.0, 100.0]",Q4
36005,2020-05-16,1432132,100,210,43022,2861,138372,280.42857142857144,19.581195827519494,"(52.0, 100.0]",Q4
36005,2020-05-17,1432132,100,136,43158,2126,140498,266.0,18.573706892940034,"(52.0, 100.0]",Q4
36005,2020-05-18,1432132,100,112,43270,2102,142600,261.2857142857143,18.24452734005764,"(52.0, 100.0]",Q4
36005,2020-05-19,1432132,100,148,43418,2682,145282,248.71428571428572,17.366715199037916,"(52.0, 100.0]",Q4
36005,2020-05-20,1432132,100,185,43603,3618,148900,231.85714285714286,16.189648919034198,"(52.0, 100.0]",Q4
36005,2020-05-21,1432132,100,163,43766,3421,152321,178.14285714285714,12.438997043768111,"(52.0, 100.0]",Q4
36005,2020-05-22,1432132,100,155,43921,3518,155839,158.42857142857142,11.06242800444173,"(52.0, 100.0]",Q4
36005,2020-05-23,1432132,100,216,44137,4575,160414,159.28571428571428,11.122278832238527,"(52.0, 100.0]",Q4
36005,2020-05-24,1432132,100,110,44247,2445,162859,155.57142857142858,10.862925245119065,"(52.0, 100.0]",Q4
36005,2020-05-25,1432132,100,117,44364,2233,165092,156.28571428571428,10.91280093494973,"(52.0, 100.0]",Q4
36005,2020-05-26,1432132,100,139,44503,3064,168156,155.0,10.823024693254531,"(52.0, 100.0]",Q4
36005,2020-05-27,1432132,100,250,44753,5657,173813,164.28571428571428,11.471408661053191,"(52.0, 100.0]",Q4
36005,2020-05-28,1432132,100,221,44974,5781,179594,172.57142857142858,12.049966663088917,"(52.0, 100.0]",Q4
36005,2020-05-29,1432132,100,142,45116,4817,184411,170.71428571428572,11.920289869529187,"(52.0, 100.0]",Q4
36005,2020-05-30,1432132,100,137,45253,4338,188749,159.42857142857142,11.13225397020466,"(52.0, 100.0]",Q4
36005,2020-05-31,1432132,100,106,45359,3997,192746,158.85714285714286,11.09235341834013,"(52.0, 100.0]",Q4
36005,2020-06-01,1432132,100,107,45466,4069,196815,157.42857142857142,10.992602038678797,"(52.0, 100.0]",Q4
36005,2020-06-02,1432132,100,105,45571,3579,200394,152.57142857142858,10.65344734783027,"(52.0, 100.0]",Q4
36005,2020-06-03,1432132,100,117,45688,4303,204697,133.57142857142858,9.326753998334551,"(52.0, 100.0]",Q4
36005,2020-06-04,1432132,100,90,45778,4606,209303,114.85714285714286,8.020010924771102,"(52.0, 100.0]",Q4
36005,2020-06-05,1432132,100,104,45882,5144,214447,109.42857142857143,7.640955682058038,"(52.0, 100.0]",Q4
36005,2020-06-06,1432132,100,98,45980,4164,218611,103.85714285714286,7.2519253013788445,"(52.0, 100.0]",Q4
36005,2020-06-07,1432132,100,72,46052,3718,222329,99.0,6.9127706105303135,"(52.0, 100.0]",Q4
36007,2020-03-02,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-03,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-04,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-05,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-06,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-07,191659,52,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-08,191659,52,0,0,2,2,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-09,191659,52,0,0,1,3,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-10,191659,52,0,0,1,4,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-11,191659,52,0,0,1,5,0.0,0.0,"(37.5, 52.0]",Q3
36007,2020-03-12,191659,52,1,1,2,7,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-13,191659,52,0,1,2,9,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-14,191659,52,0,1,3,12,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-15,191659,52,0,1,2,14,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-16,191659,52,0,1,1,15,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-17,191659,52,0,1,6,21,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-18,191659,52,1,2,9,30,0.2857142857142857,0.14907428595280456,"(37.5, 52.0]",Q3
36007,2020-03-19,191659,52,0,2,3,33,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-20,191659,52,0,2,16,49,0.14285714285714285,0.07453714297640228,"(37.5, 52.0]",Q3
36007,2020-03-21,191659,52,1,3,5,54,0.2857142857142857,0.14907428595280456,"(37.5, 52.0]",Q3
36007,2020-03-22,191659,52,4,7,20,74,0.8571428571428571,0.4472228578584137,"(37.5, 52.0]",Q3
36007,2020-03-23,191659,52,2,9,18,92,1.1428571428571428,0.5962971438112182,"(37.5, 52.0]",Q3
36007,2020-03-24,191659,52,2,11,13,105,1.4285714285714286,0.7453714297640229,"(37.5, 52.0]",Q3
36007,2020-03-25,191659,52,5,16,37,142,2.0,1.043520001669632,"(37.5, 52.0]",Q3
36007,2020-03-26,191659,52,2,18,25,167,2.2857142857142856,1.1925942876224365,"(37.5, 52.0]",Q3
36007,2020-03-27,191659,52,5,23,37,204,3.0,1.565280002504448,"(37.5, 52.0]",Q3
36007,2020-03-28,191659,52,6,29,45,249,3.7142857142857144,1.9379657173864595,"(37.5, 52.0]",Q3
36007,2020-03-29,191659,52,6,35,36,285,4.0,2.087040003339264,"(37.5, 52.0]",Q3
36007,2020-03-30,191659,52,3,38,48,333,4.142857142857143,2.1615771463156666,"(37.5, 52.0]",Q3
36007,2020-03-31,191659,52,4,42,35,368,4.428571428571429,2.3106514322684713,"(37.5, 52.0]",Q3
36007,2020-04-01,191659,52,4,46,43,411,4.285714285714286,2.2361142892920687,"(37.5, 52.0]",Q3
36007,2020-04-02,191659,52,10,56,72,483,5.428571428571429,2.832411433103287,"(37.5, 52.0]",Q3
36007,2020-04-03,191659,52,9,65,55,538,6.0,3.130560005008896,"(37.5, 52.0]",Q3
36007,2020-04-04,191659,52,6,71,36,574,6.0,3.130560005008896,"(37.5, 52.0]",Q3
36007,2020-04-05,191659,52,5,76,33,607,5.857142857142857,3.0560228620324934,"(37.5, 52.0]",Q3
36007,2020-04-06,191659,52,10,86,47,654,6.857142857142857,3.5777828628673096,"(37.5, 52.0]",Q3
36007,2020-04-07,191659,52,2,88,24,678,6.571428571428571,3.428708576914505,"(37.5, 52.0]",Q3
36007,2020-04-08,191659,52,17,105,82,760,8.428571428571429,4.397691435607735,"(37.5, 52.0]",Q3
36007,2020-04-09,191659,52,7,112,58,818,8.0,4.174080006678528,"(37.5, 52.0]",Q3
36007,2020-04-10,191659,52,5,117,31,849,7.428571428571429,3.875931434772919,"(37.5, 52.0]",Q3
36007,2020-04-11,191659,52,9,126,60,909,7.857142857142857,4.099542863702125,"(37.5, 52.0]",Q3
36007,2020-04-12,191659,52,7,133,39,948,8.142857142857142,4.2486171496549305,"(37.5, 52.0]",Q3
36007,2020-04-13,191659,52,13,146,90,1038,8.571428571428571,4.472228578584137,"(37.5, 52.0]",Q3
36007,2020-04-14,191659,52,7,153,73,1111,9.285714285714286,4.844914293466149,"(37.5, 52.0]",Q3
36007,2020-04-15,191659,52,14,167,74,1185,8.857142857142858,4.6213028645369425,"(37.5, 52.0]",Q3
36007,2020-04-16,191659,52,11,178,82,1267,9.428571428571429,4.919451436442551,"(37.5, 52.0]",Q3
36007,2020-04-17,191659,52,8,186,64,1331,9.857142857142858,5.143062865371758,"(37.5, 52.0]",Q3
36007,2020-04-18,191659,52,6,192,52,1383,9.428571428571429,4.919451436442551,"(37.5, 52.0]",Q3
36007,2020-04-19,191659,52,7,199,43,1426,9.428571428571429,4.919451436442551,"(37.5, 52.0]",Q3
36007,2020-04-20,191659,52,6,205,47,1473,8.428571428571429,4.397691435607735,"(37.5, 52.0]",Q3
36007,2020-04-21,191659,52,14,219,54,1527,9.428571428571429,4.919451436442551,"(37.5, 52.0]",Q3
36007,2020-04-22,191659,52,5,224,102,1629,8.142857142857142,4.2486171496549305,"(37.5, 52.0]",Q3
36007,2020-04-23,191659,52,8,232,85,1714,7.714285714285714,4.025005720725724,"(37.5, 52.0]",Q3
36007,2020-04-24,191659,52,19,251,212,1926,9.285714285714286,4.844914293466149,"(37.5, 52.0]",Q3
36007,2020-04-25,191659,52,6,257,105,2031,9.285714285714286,4.844914293466149,"(37.5, 52.0]",Q3
36007,2020-04-26,191659,52,4,261,69,2100,8.857142857142858,4.6213028645369425,"(37.5, 52.0]",Q3
36007,2020-04-27,191659,52,5,266,60,2160,8.714285714285714,4.546765721560539,"(37.5, 52.0]",Q3
36007,2020-04-28,191659,52,7,273,87,2247,7.714285714285714,4.025005720725724,"(37.5, 52.0]",Q3
36007,2020-04-29,191659,52,11,284,114,2361,8.571428571428571,4.472228578584137,"(37.5, 52.0]",Q3
36007,2020-04-30,191659,52,15,299,110,2471,9.571428571428571,4.993988579418953,"(37.5, 52.0]",Q3
36007,2020-05-01,191659,52,6,305,114,2585,7.714285714285714,4.025005720725724,"(37.5, 52.0]",Q3
36007,2020-05-02,191659,52,22,327,415,3000,10.0,5.2176000083481595,"(37.5, 52.0]",Q3
36007,2020-05-03,191659,52,7,334,353,3353,10.428571428571429,5.441211437277367,"(37.5, 52.0]",Q3
36007,2020-05-04,191659,52,4,338,180,3533,10.285714285714286,5.366674294300965,"(37.5, 52.0]",Q3
36007,2020-05-05,191659,52,7,345,273,3806,10.285714285714286,5.366674294300965,"(37.5, 52.0]",Q3
36007,2020-05-06,191659,52,15,360,333,4139,10.857142857142858,5.664822866206574,"(37.5, 52.0]",Q3
36007,2020-05-07,191659,52,4,364,214,4353,9.285714285714286,4.844914293466149,"(37.5, 52.0]",Q3
36007,2020-05-08,191659,52,8,372,252,4605,9.571428571428571,4.993988579418953,"(37.5, 52.0]",Q3
36007,2020-05-09,191659,52,1,373,317,4922,6.571428571428571,3.428708576914505,"(37.5, 52.0]",Q3
36007,2020-05-10,191659,52,5,378,319,5241,6.285714285714286,3.2796342909617002,"(37.5, 52.0]",Q3
36007,2020-05-11,191659,52,1,379,271,5512,5.857142857142857,3.0560228620324934,"(37.5, 52.0]",Q3
36007,2020-05-12,191659,52,3,382,291,5803,5.285714285714286,2.7578742901268845,"(37.5, 52.0]",Q3
36007,2020-05-13,191659,52,1,383,343,6146,3.2857142857142856,1.7143542884572525,"(37.5, 52.0]",Q3
36007,2020-05-14,191659,52,7,390,343,6489,3.7142857142857144,1.9379657173864595,"(37.5, 52.0]",Q3
36007,2020-05-15,191659,52,23,413,458,6947,5.857142857142857,3.0560228620324934,"(37.5, 52.0]",Q3
36007,2020-05-16,191659,52,1,414,486,7433,5.857142857142857,3.0560228620324934,"(37.5, 52.0]",Q3
36007,2020-05-17,191659,52,9,423,379,7812,6.428571428571429,3.3541714339381032,"(37.5, 52.0]",Q3
36007,2020-05-18,191659,52,6,429,295,8107,7.142857142857143,3.7268571488201148,"(37.5, 52.0]",Q3
36007,2020-05-19,191659,52,7,436,639,8746,7.714285714285714,4.025005720725724,"(37.5, 52.0]",Q3
36007,2020-05-20,191659,52,15,451,419,9165,9.714285714285714,5.068525722395355,"(37.5, 52.0]",Q3
36007,2020-05-21,191659,52,17,468,820,9985,11.142857142857142,5.813897152159378,"(37.5, 52.0]",Q3
36007,2020-05-22,191659,52,17,485,645,10630,10.285714285714286,5.366674294300965,"(37.5, 52.0]",Q3
36007,2020-05-23,191659,52,16,501,629,11259,12.428571428571429,6.484731438947,"(37.5, 52.0]",Q3
36007,2020-05-24,191659,52,18,519,669,11928,13.714285714285714,7.155565725734619,"(37.5, 52.0]",Q3
36007,2020-05-25,191659,52,3,522,536,12464,13.285714285714286,6.931954296805413,"(37.5, 52.0]",Q3
36007,2020-05-26,191659,52,6,528,369,12833,13.142857142857142,6.85741715382901,"(37.5, 52.0]",Q3
36007,2020-05-27,191659,52,17,545,523,13356,13.428571428571429,7.006491439781815,"(37.5, 52.0]",Q3
36007,2020-05-28,191659,52,12,557,614,13970,12.714285714285714,6.633805724899804,"(37.5, 52.0]",Q3
36007,2020-05-29,191659,52,4,561,531,14501,10.857142857142858,5.664822866206574,"(37.5, 52.0]",Q3
36007,2020-05-30,191659,52,5,566,1002,15503,9.285714285714286,4.844914293466149,"(37.5, 52.0]",Q3
36007,2020-05-31,191659,52,8,574,777,16280,7.857142857142857,4.099542863702125,"(37.5, 52.0]",Q3
36007,2020-06-01,191659,52,4,578,629,16909,8.0,4.174080006678528,"(37.5, 52.0]",Q3
36007,2020-06-02,191659,52,11,589,826,17735,8.714285714285714,4.546765721560539,"(37.5, 52.0]",Q3
36007,2020-06-03,191659,52,4,593,631,18366,6.857142857142857,3.5777828628673096,"(37.5, 52.0]",Q3
36007,2020-06-04,191659,52,12,605,1417,19783,6.857142857142857,3.5777828628673096,"(37.5, 52.0]",Q3
36007,2020-06-05,191659,52,8,613,1311,21094,7.428571428571429,3.875931434772919,"(37.5, 52.0]",Q3
36007,2020-06-06,191659,52,7,620,950,22044,7.714285714285714,4.025005720725724,"(37.5, 52.0]",Q3
36007,2020-06-07,191659,52,4,624,745,22789,7.142857142857143,3.7268571488201148,"(37.5, 52.0]",Q3
36009,2020-03-02,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-03,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-04,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-05,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-06,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-07,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-08,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-09,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-10,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-11,76840,54,0,0,0,0,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-12,76840,54,0,0,2,2,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-13,76840,54,0,0,2,4,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-14,76840,54,0,0,1,5,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-15,76840,54,0,0,2,7,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-16,76840,54,0,0,0,7,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-17,76840,54,0,0,0,7,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-18,76840,54,0,0,5,12,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-19,76840,54,0,0,2,14,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-20,76840,54,0,0,10,24,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-21,76840,54,0,0,23,47,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-22,76840,54,0,0,14,61,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-23,76840,54,0,0,12,73,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-24,76840,54,0,0,3,76,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-25,76840,54,0,0,12,88,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-26,76840,54,0,0,13,101,0.0,0.0,"(52.0, 100.0]",Q4
36009,2020-03-27,76840,54,1,1,25,126,0.14285714285714285,0.18591507399419943,"(52.0, 100.0]",Q4
36009,2020-03-28,76840,54,3,4,13,139,0.5714285714285714,0.7436602959767977,"(52.0, 100.0]",Q4
36009,2020-03-29,76840,54,2,6,7,146,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-03-30,76840,54,0,6,5,151,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-03-31,76840,54,1,7,12,163,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-04-01,76840,54,1,8,28,191,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-04-02,76840,54,1,9,24,215,1.2857142857142858,1.6732356659477952,"(52.0, 100.0]",Q4
36009,2020-04-03,76840,54,0,9,8,223,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-04-04,76840,54,1,10,12,235,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-04-05,76840,54,2,12,16,251,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-04-06,76840,54,1,13,14,265,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-04-07,76840,54,2,15,19,284,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-04-08,76840,54,2,17,15,299,1.2857142857142858,1.6732356659477952,"(52.0, 100.0]",Q4
36009,2020-04-09,76840,54,1,18,26,325,1.2857142857142858,1.6732356659477952,"(52.0, 100.0]",Q4
36009,2020-04-10,76840,54,1,19,7,332,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-04-11,76840,54,9,28,32,364,2.5714285714285716,3.3464713318955903,"(52.0, 100.0]",Q4
36009,2020-04-12,76840,54,0,28,6,370,2.2857142857142856,2.974641183907191,"(52.0, 100.0]",Q4
36009,2020-04-13,76840,54,4,32,13,383,2.7142857142857144,3.5323864058897896,"(52.0, 100.0]",Q4
36009,2020-04-14,76840,54,0,32,11,394,2.4285714285714284,3.1605562579013906,"(52.0, 100.0]",Q4
36009,2020-04-15,76840,54,0,32,14,408,2.142857142857143,2.7887261099129916,"(52.0, 100.0]",Q4
36009,2020-04-16,76840,54,2,34,31,439,2.2857142857142856,2.974641183907191,"(52.0, 100.0]",Q4
36009,2020-04-17,76840,54,0,34,15,454,2.142857142857143,2.7887261099129916,"(52.0, 100.0]",Q4
36009,2020-04-18,76840,54,0,34,17,471,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-04-19,76840,54,0,34,1,472,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-04-20,76840,54,1,35,8,480,0.42857142857142855,0.5577452219825983,"(52.0, 100.0]",Q4
36009,2020-04-21,76840,54,2,37,34,514,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-04-22,76840,54,0,37,40,554,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-04-23,76840,54,2,39,32,586,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-04-24,76840,54,6,45,102,688,1.5714285714285714,2.045065813936194,"(52.0, 100.0]",Q4
36009,2020-04-25,76840,54,0,45,24,712,1.5714285714285714,2.045065813936194,"(52.0, 100.0]",Q4
36009,2020-04-26,76840,54,0,45,21,733,1.5714285714285714,2.045065813936194,"(52.0, 100.0]",Q4
36009,2020-04-27,76840,54,0,45,15,748,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-04-28,76840,54,2,47,76,824,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-04-29,76840,54,0,47,85,909,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-04-30,76840,54,2,49,78,987,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-05-01,76840,54,1,50,80,1067,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-05-02,76840,54,3,53,54,1121,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-03,76840,54,0,53,7,1128,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-04,76840,54,0,53,14,1142,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-05,76840,54,1,54,47,1189,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-05-06,76840,54,5,59,65,1254,1.7142857142857142,2.2309808879303934,"(52.0, 100.0]",Q4
36009,2020-05-07,76840,54,0,59,36,1290,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-05-08,76840,54,1,60,54,1344,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-05-09,76840,54,0,60,21,1365,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-05-10,76840,54,1,61,103,1468,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-11,76840,54,0,61,29,1497,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-12,76840,54,0,61,77,1574,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-05-13,76840,54,3,64,134,1708,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-05-14,76840,54,0,64,173,1881,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-05-15,76840,54,1,65,186,2067,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-05-16,76840,54,0,65,142,2209,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-05-17,76840,54,2,67,207,2416,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-05-18,76840,54,2,69,24,2440,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-05-19,76840,54,1,70,152,2592,1.2857142857142858,1.6732356659477952,"(52.0, 100.0]",Q4
36009,2020-05-20,76840,54,1,71,186,2778,1.0,1.3014055179593962,"(52.0, 100.0]",Q4
36009,2020-05-21,76840,54,3,74,125,2903,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-05-22,76840,54,4,78,176,3079,1.8571428571428572,2.416895961924593,"(52.0, 100.0]",Q4
36009,2020-05-23,76840,54,0,78,172,3251,1.8571428571428572,2.416895961924593,"(52.0, 100.0]",Q4
36009,2020-05-24,76840,54,3,81,311,3562,2.0,2.6028110359187924,"(52.0, 100.0]",Q4
36009,2020-05-25,76840,54,0,81,136,3698,1.7142857142857142,2.2309808879303934,"(52.0, 100.0]",Q4
36009,2020-05-26,76840,54,1,82,162,3860,1.7142857142857142,2.2309808879303934,"(52.0, 100.0]",Q4
36009,2020-05-27,76840,54,3,85,286,4146,2.0,2.6028110359187924,"(52.0, 100.0]",Q4
36009,2020-05-28,76840,54,1,86,147,4293,1.7142857142857142,2.2309808879303934,"(52.0, 100.0]",Q4
36009,2020-05-29,76840,54,1,87,189,4482,1.2857142857142858,1.6732356659477952,"(52.0, 100.0]",Q4
36009,2020-05-30,76840,54,1,88,183,4665,1.4285714285714286,1.8591507399419944,"(52.0, 100.0]",Q4
36009,2020-05-31,76840,54,1,89,215,4880,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-06-01,76840,54,0,89,333,5213,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-06-02,76840,54,1,90,375,5588,1.1428571428571428,1.4873205919535955,"(52.0, 100.0]",Q4
36009,2020-06-03,76840,54,1,91,290,5878,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-06-04,76840,54,1,92,304,6182,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-06-05,76840,54,0,92,416,6598,0.7142857142857143,0.9295753699709972,"(52.0, 100.0]",Q4
36009,2020-06-06,76840,54,2,94,193,6791,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36009,2020-06-07,76840,54,1,95,245,7036,0.8571428571428571,1.1154904439651967,"(52.0, 100.0]",Q4
36011,2020-03-02,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-03,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-04,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-05,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-06,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-07,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
36011,2020-03-08,77145,40,0,0,0,0,0.0,0.0,"(37.5, 52.0]",Q3
