county,population,sdi_score,fpl_100_score,sing_parent_fam_score,black_score,dropout_score,no_car_score,rent_occup_score,crowding_score,nonemp_score,unemp_score,highneeds_score,hisp_score,foreignb_score,lingisol_score,percnt_ltfpl100,percnt_singlparntfly,percnt_black,percnt_dropout,percnt_hhnocar,percnt_rentoccup,percnt_crowding,percnt_nonemp,percnt_unemp,percnt_highneeds,percnt_hispanic,percnt_frgnborn,percnt_lingisol
51810,448290,19,10,54,78,8,10,55,14,17,17,36,40,47,34,0.083076201,0.18449029,0.18689688,0.066683881,0.040801965,0.36477545,0.012325405,0.061976142,0.046563487,0.39822435,0.075058557,0.087180175,0.018876096
51820,21150,78,76,97,64,70,84,74,53,4,4,97,36,28,29,0.18267564,0.26269394,0.11801419,0.15087599,0.10308936,0.42254457,0.025357103,0.045464046,0.045957852,0.44146574,0.067186758,0.050874703,0.015945079
51830,14754,71,91,59,71,18,69,93,58,53,53,100,38,54,18,0.22370259,0.19152854,0.14978988,0.083067976,0.083957687,0.54032612,0.027324812,0.084293708,0.078835659,0.51111561,0.070353806,0.10376847,0.009475539
51840,27168,81,54,83,60,75,87,96,75,24,24,78,62,55,66,0.16034819,0.21854305,0.10394582,0.15806217,0.11189668,0.55147058,0.042232279,0.067521892,0.06596794,0.41283864,0.16305949,0.11016637,0.049773756
53001,19081,81,89,67,1,100,16,47,99,73,73,51,98,85,98,0.21376522,0.20232609,0.002043918,0.3342573,0.046363324,0.34712169,0.12030334,0.099310853,0.068143673,0.40155128,0.61464286,0.24154918,0.16097897
53003,22040,42,48,40,3,36,37,42,53,72,72,95,19,8,3,0.15190281,0.16785419,0.004083484,0.10577971,0.0598437,0.32994327,0.025479071,0.098011509,0.088782668,0.43021777,0.035571687,0.017196007,0.001391714
53005,184930,37,40,40,14,41,21,41,72,29,29,28,69,53,57,0.14218017,0.16775781,0.014481155,0.1108484,0.049948093,0.32510751,0.038484354,0.070518777,0.065885596,0.39464122,0.19955118,0.10078408,0.038558505
53007,74267,52,41,31,4,76,65,47,70,40,40,78,79,56,54,0.14260992,0.15639369,0.004578076,0.16531394,0.08054857,0.34344965,0.037150674,0.076784551,0.07533294,0.41267321,0.27197814,0.11408836,0.034673963
53009,72397,25,46,17,9,15,52,31,32,80,80,99,32,26,25,0.15011664,0.14134486,0.008453389,0.077442072,0.069697648,0.301938,0.018039016,0.10168415,0.088760182,0.45068166,0.056894623,0.04746053,0.013760735
53011,444506,31,22,39,18,20,21,53,61,57,57,22,43,52,50,0.11197446,0.16659889,0.018026752,0.086307108,0.049642641,0.35740978,0.029302947,0.086752556,0.082501888,0.39143679,0.084223837,0.10058582,0.030201735
53013,3989,35,66,6,2,29,55,18,64,84,84,97,35,24,14,0.17629024,0.12014788,0.003509652,0.099322036,0.072953738,0.26275209,0.031435348,0.10731708,0.062020462,0.44271746,0.063925795,0.042617198,0.007117438
53015,102338,56,65,43,6,50,55,47,59,88,88,68,43,23,23,0.17462316,0.17050073,0.005726123,0.12242512,0.072227947,0.34383723,0.028015995,0.11045191,0.098623469,0.4083527,0.083019018,0.042076256,0.012624802
53017,39599,47,45,45,1,83,8,24,91,24,24,63,81,68,71,0.14820176,0.17328553,0.002045506,0.19165438,0.036659162,0.28180411,0.077399381,0.066692092,0.075322516,0.40622237,0.30020961,0.15591303,0.059245709
53019,7652,55,90,34,2,54,38,26,55,95,95,33,22,9,3,0.21999735,0.16028225,0.002613696,0.12721416,0.060586531,0.28810829,0.02642604,0.12912089,0.076520912,0.39728177,0.040381599,0.018295871,0.001611344
53021,86443,78,77,92,18,97,23,41,96,31,31,12,96,82,92,0.18329784,0.23731476,0.018266372,0.26380756,0.050960567,0.32881698,0.11029322,0.072164409,0.067839198,0.38547945,0.51497519,0.23134319,0.12234581
53023,2230,12,25,1,1,1,1,38,41,47,47,95,18,8,4,0.11454546,0.08374384,0,0.044135429,0.009443861,0.31794333,0.02098636,0.079064585,0.060540542,0.43318385,0.033632286,0.016143497,0.002098636
53025,92070,78,69,52,6,97,32,66,89,81,81,61,88,72,89,0.17920773,0.18101335,0.00609319,0.24526417,0.056756046,0.39492062,0.071381517,0.10218157,0.085074775,0.4055827,0.39692625,0.19018139,0.10036893
53027,71419,61,71,60,12,49,55,39,52,99,99,41,48,32,40,0.180986,0.19318247,0.011383525,0.12090342,0.071494177,0.32209119,0.0253132,0.14469498,0.13898963,0.39976758,0.095982864,0.05686162,0.022704728
53029,79329,11,16,3,24,3,14,39,18,66,66,95,36,38,22,0.096367106,0.11076841,0.0279343,0.054837286,0.044316981,0.3223547,0.013645283,0.092430651,0.073104478,0.43260345,0.066495232,0.06965927,0.011803773
53031,30083,8,27,3,8,4,12,15,7,72,72,99,18,23,8,0.12010819,0.10811812,0.007878204,0.059382226,0.042169571,0.24959022,0.010132618,0.09793631,0.086756825,0.45477512,0.034072399,0.041684672,0.00409775
53033,2045756,32,22,20,42,14,80,75,62,19,19,28,47,77,69,0.11217549,0.14511298,0.060295559,0.076966591,0.096630149,0.42581415,0.030035954,0.064227261,0.056583773,0.39531401,0.09278135,0.21184491,0.056315433
53035,255441,17,19,29,23,3,29,41,32,50,50,16,38,35,23,0.10644297,0.15473047,0.025508827,0.054528624,0.055126406,0.3280983,0.018273156,0.081585854,0.070493013,0.38859463,0.070889167,0.064159632,0.012410603
53037,42204,51,91,16,10,24,36,75,58,49,49,92,44,34,27,0.22153443,0.13924453,0.009430386,0.091772027,0.059340529,0.42387778,0.027428774,0.080643572,0.078895971,0.42590749,0.08470761,0.06103687,0.014864625
53039,20820,32,49,29,8,43,7,37,60,25,25,89,54,25,17,0.15215921,0.15470555,0.007396734,0.11372444,0.035609819,0.31387511,0.028996566,0.068106733,0.06937924,0.4212296,0.11974064,0.046589818,0.008648098
53041,75515,52,55,37,7,55,37,41,57,92,92,87,48,26,32,0.1631176,0.16529936,0.007323049,0.12888406,0.059833981,0.32617313,0.027240386,0.12275648,0.11604414,0.41847315,0.094709657,0.0481891,0.017448755
53043,10363,12,50,5,2,21,5,6,48,4,4,89,15,12,1,0.15273297,0.11558487,0.002412429,0.086851627,0.03249428,0.21029748,0.024256293,0.048528653,0.041615061,0.42111358,0.028659655,0.022580333,0
53045,60791,37,62,17,10,51,11,10,61,96,96,67,45,32,37,0.17196989,0.14042667,0.009656034,0.12410475,0.041865718,0.23047858,0.029575262,0.13121966,0.12136078,0.40737939,0.087167509,0.056899872,0.02036828
53047,41332,68,89,54,6,78,22,38,75,65,65,80,67,54,53,0.21237503,0.18512531,0.006000194,0.17068899,0.050544556,0.31849089,0.043143392,0.091289155,0.068101376,0.41386819,0.18881254,0.10524533,0.032011554
53049,20645,36,81,6,2,53,45,23,13,61,61,98,45,33,37,0.1919083,0.12042738,0.002809397,0.12557282,0.066593409,0.27758241,0.011978022,0.089024901,0.087536886,0.44829255,0.087527245,0.059384838,0.021208791
53051,12968,39,90,32,1,23,15,14,51,81,81,64,18,13,2,0.21467561,0.15699567,0.001850709,0.090456434,0.044662714,0.24592291,0.025203854,0.10237826,0.10669408,0.4066934,0.035086367,0.023827884,0.001111935
53053,821952,42,32,50,43,23,34,63,57,68,68,30,50,51,48,0.12700714,0.17932667,0.064956345,0.090539724,0.057785932,0.39009047,0.027287161,0.094207518,0.081075691,0.39598906,0.099638425,0.097311035,0.029088957
53055,15956,10,25,5,5,1,12,26,66,17,17,97,33,38,23,0.1157093,0.11617459,0.005389822,0.046163443,0.042423457,0.28554749,0.032823041,0.062003624,0.059653796,0.44021058,0.0584733,0.067936823,0.012195121
53057,119343,42,54,26,7,45,18,42,81,51,51,87,63,52,48,0.16006227,0.15286951,0.007147466,0.11660257,0.048013788,0.33225715,0.051635001,0.083087005,0.072254688,0.41861692,0.17516738,0.098640054,0.029078772
53059,11243,20,38,14,9,25,31,29,16,52,52,4,32,25,8,0.13651817,0.13411765,0.008449702,0.092878483,0.0567297,0.29632926,0.012903226,0.083316401,0.07957834,0.37303212,0.057102196,0.045895223,0.00400445
53061,746653,23,18,35,22,19,23,46,58,36,36,6,48,64,56,0.1016449,0.16043486,0.024608485,0.083823577,0.050963365,0.34032595,0.027663538,0.075564951,0.073047586,0.37798014,0.095269151,0.14783709,0.037755761
53063,480832,39,53,42,17,10,59,58,30,56,56,57,28,32,29,0.15911867,0.16937888,0.017249268,0.071500987,0.076074965,0.37142888,0.017453859,0.086434685,0.079434618,0.40372106,0.050647628,0.057173815,0.01582828
53065,43548,33,71,23,4,28,18,15,56,72,72,39,17,17,7,0.17978805,0.14846806,0.004891154,0.097428739,0.047966514,0.24967475,0.026585214,0.097765364,0.090385795,0.39907688,0.03249288,0.029507671,0.0039595
53067,262723,25,29,38,24,8,24,52,39,57,57,59,42,43,39,0.12391625,0.16540638,0.027534705,0.065920658,0.051124904,0.3543666,0.020286268,0.086581297,0.080130361,0.40448305,0.080594391,0.078934848,0.021971919
53069,4035,25,62,45,1,13,18,6,22,84,84,99,23,15,7,0.17080589,0.17226891,0.001239157,0.076044388,0.047785547,0.21212122,0.014568765,0.1071704,0.10869565,0.45947954,0.043370508,0.026517969,0.003496504
53071,59726,47,66,29,15,42,70,53,59,23,23,61,70,54,61,0.17554356,0.15509936,0.015202759,0.11281694,0.085730091,0.35730088,0.028115781,0.065771662,0.059176672,0.40548503,0.20975789,0.10479523,0.043648601
53073,207100,37,54,26,8,21,52,57,38,53,53,84,45,55,37,0.16037066,0.15217523,0.008232738,0.087603137,0.069489889,0.36867377,0.020146176,0.08428175,0.077078298,0.41579914,0.087059394,0.11029454,0.020948512
53075,46737,51,99,17,20,1,67,97,5,63,63,95,31,50,58,0.31245342,0.14025585,0.021246551,0.043249745,0.082361057,0.55526179,0.009023507,0.090167865,0.080965489,0.43036565,0.053854547,0.09562017,0.039427552
53077,247408,87,89,84,8,98,30,59,91,65,65,60,92,71,87,0.2126625,0.22100763,0.007449233,0.28129768,0.056019608,0.3751688,0.079165205,0.091705643,0.0806638,0.40500712,0.47119334,0.18060856,0.094283
54001,16731,50,90,11,9,82,81,21,3,65,65,90,1,1,1,0.21480568,0.1306912,0.008367701,0.18898052,0.099486843,0.27065057,0.007780169,0.091493495,0.090988629,0.42334589,0.007351623,0.003526388,0
54003,108724,46,40,62,45,55,36,20,58,72,72,25,21,19,12,0.14191763,0.19683124,0.069083184,0.12914817,0.058890976,0.26832721,0.027298676,0.098255597,0.094379492,0.39254442,0.03895184,0.034794524,0.006196482
54005,24000,56,93,16,7,90,90,11,34,66,66,37,1,1,3,0.23286864,0.13927077,0.00675,0.2154249,0.12496072,0.23431444,0.018749345,0.092681721,0.093453392,0.39858332,0.004875,0.002125,0.001256939
54007,14466,54,88,15,4,83,89,15,8,99,99,75,1,1,1,0.21008644,0.13815789,0.004424167,0.19564383,0.11699661,0.25057963,0.010700909,0.15038115,0.14477344,0.41144753,0.005737592,0.001036914,0
54009,23665,22,35,38,18,24,84,20,14,20,20,88,1,3,1,0.13106044,0.16579984,0.017451933,0.091757752,0.10418744,0.26739782,0.012562313,0.064299427,0.06294293,0.42002958,0.008070991,0.009972533,0
54011,96824,68,90,70,34,56,91,63,6,29,29,95,3,11,11,0.21656723,0.2044429,0.047333308,0.13053142,0.13674229,0.38906261,0.009706552,0.070780843,0.069045484,0.43031687,0.013126911,0.021595886,0.005803918
54013,7557,52,67,29,1,96,84,3,1,100,100,29,2,2,3,0.17670791,0.15472779,0.000793966,0.23074108,0.10485437,0.19611651,0,0.19070569,0.17855969,0.39552733,0.010453884,0.007939659,0.001618123
54015,9141,55,98,5,1,97,70,1,32,93,93,77,1,1,1,0.28220859,0.11725847,0,0.26275668,0.085549131,0.17745665,0.018208092,0.12687032,0.12818898,0.41242751,0.001422164,0.003172519,0
54017,8201,22,52,6,11,82,37,1,1,27,27,2,1,3,2,0.15705425,0.11875,0.010852335,0.18152542,0.059461482,0.14435303,0.006357517,0.069989398,0.066577002,0.36312646,0.004267772,0.008657481,0.001121915
54019,45534,56,85,37,37,84,73,10,46,63,63,57,2,1,2,0.19867747,0.16411106,0.051609784,0.19736843,0.089478746,0.23204483,0.02326108,0.090532258,0.08975751,0.403896,0.010278034,0.005775904,0.000848944
54021,8644,52,98,7,61,90,71,9,22,72,72,1,21,18,5,0.27009404,0.12115942,0.10701064,0.21680617,0.087463558,0.22594753,0.014577259,0.098032564,0.082610205,0.35654789,0.038755205,0.032970846,0.00255102
54023,11815,25,50,9,14,82,52,6,1,30,30,91,1,1,8,0.15356255,0.12599277,0.013796022,0.18142675,0.070179641,0.21293414,0.001197605,0.071271271,0.051316809,0.42429116,0.006263225,0.001354211,0.004071856
54025,35666,49,79,43,21,70,52,20,30,34,34,92,4,5,11,0.18710601,0.17056619,0.022991084,0.15192892,0.069170088,0.26670578,0.017471803,0.075383633,0.069313779,0.42628834,0.013486234,0.012785286,0.00573701
54027,23542,76,87,41,13,90,76,83,27,51,51,28,3,1,3,0.2066264,0.16826504,0.013295387,0.21789585,0.093976848,0.45634687,0.015989797,0.08294782,0.082152978,0.39461389,0.012233455,0.004417636,0.001373357
54029,30201,28,55,22,20,57,59,19,1,31,31,74,3,7,10,0.16230823,0.14790687,0.022383364,0.1312362,0.076081902,0.26547232,0.004653327,0.072268277,0.065481827,0.41097978,0.011920135,0.015032615,0.005196215
54031,13936,41,37,54,31,88,59,12,5,34,34,84,19,15,30,0.1345515,0.18517458,0.043556258,0.20562963,0.07602793,0.23797518,0.009115594,0.075388387,0.084331498,0.41539896,0.037026405,0.026693456,0.016679596
54033,68998,33,55,15,18,51,75,19,27,41,41,74,4,3,5,0.16303451,0.13693389,0.017754138,0.12458305,0.092647806,0.26398081,0.016144281,0.077069394,0.071815677,0.41078001,0.014652599,0.008840836,0.00294524
54035,29256,28,55,10,7,62,69,8,28,30,30,83,1,2,2,0.1638342,0.12830877,0.006631118,0.13646933,0.084277749,0.22036338,0.01654974,0.071220547,0.064027034,0.41526523,0.000444353,0.006289308,0.000989387
54037,55214,22,25,38,45,47,5,17,18,53,53,15,29,29,14,0.11583141,0.16560997,0.068388455,0.1188172,0.031872511,0.25970194,0.013870444,0.084569462,0.082459301,0.38767341,0.05223313,0.052196905,0.007377896
54039,190781,42,53,57,32,45,76,32,7,33,33,79,2,8,6,0.15848193,0.18866259,0.044307347,0.11756656,0.09545289,0.30537385,0.010042553,0.073439799,0.065981075,0.41303903,0.010504191,0.017354978,0.003282675
54041,16434,55,87,52,5,59,74,29,35,34,34,87,2,4,4,0.20584989,0.18275154,0.005354752,0.13288784,0.091173768,0.29650629,0.01900092,0.074862219,0.071310617,0.41760984,0.010770354,0.011317999,0.002451732
54043,21560,56,98,6,4,90,85,10,36,84,84,44,1,1,2,0.27302325,0.11973636,0.004777365,0.21628954,0.10833125,0.2307981,0.019389542,0.10577048,0.097425543,0.40051019,0.001113173,0.002133581,0.001000751
54045,35760,56,84,23,20,96,85,13,11,89,89,26,1,1,2,0.19673906,0.14858012,0.021448545,0.2361111,0.10859503,0.24076052,0.011393577,0.11283064,0.10815729,0.393736,0.008836689,0.004194631,0.001139358
54047,20802,76,100,59,56,100,91,10,37,97,97,32,2,4,1,0.35477772,0.19129629,0.090952791,0.35565564,0.13716382,0.23264059,0.019804401,0.1388889,0.13873067,0.39654842,0.011585425,0.010143256,0
54049,56790,25,54,35,29,44,50,11,26,6,6,93,3,4,2,0.16171439,0.16042599,0.03590421,0.11582189,0.06810195,0.23410881,0.015613184,0.0498759,0.046252307,0.42709985,0.011745025,0.010688501,0.000934122
54051,32480,15,35,7,9,38,53,9,7,29,29,59,2,2,4,0.13033183,0.12282202,0.008589901,0.10829385,0.071191683,0.22610362,0.010096543,0.070872441,0.065611817,0.40452588,0.009759853,0.008158867,0.002505712
54053,27177,48,81,18,7,75,81,5,18,83,83,87,2,1,2,0.19209659,0.14287686,0.007248777,0.15925527,0.097896293,0.20520391,0.013840192,0.10458248,0.1037811,0.41873643,0.009824484,0.00404754,0.001107215
54055,61891,53,90,50,41,80,74,24,6,8,8,96,2,4,7,0.21855289,0.17871426,0.058570713,0.17550224,0.090723351,0.28018546,0.009547759,0.052724838,0.046754267,0.43468356,0.009468258,0.011326364,0.003614789
54057,27755,58,58,54,26,48,90,76,8,62,62,82,1,1,1,0.16910075,0.18539238,0.030372906,0.1199588,0.12516645,0.42689747,0.010741234,0.089358315,0.085272692,0.41415963,0.008611061,0.003783102,0
54059,25931,66,96,23,14,97,84,13,26,99,99,27,1,2,1,0.25835761,0.14817749,0.014152944,0.26340237,0.10494283,0.24087052,0.015584655,0.14651398,0.14136009,0.39396861,0.00397208,0.006864371,0
54061,101668,49,91,27,29,19,59,76,47,14,14,61,9,27,27,0.22051834,0.15319127,0.035556912,0.084490761,0.075982176,0.42829755,0.023383286,0.060007259,0.056849618,0.40537828,0.020380061,0.049533777,0.014877819
54063,13525,27,58,18,7,82,31,3,1,33,33,94,2,2,1,0.16805971,0.1428225,0.006950093,0.1813869,0.056166265,0.19271728,0.006183442,0.074202374,0.07046213,0.42994455,0.010351202,0.007393715,0
54065,17475,35,34,1,8,77,30,28,35,95,95,68,3,7,2,0.12865429,0.090092339,0.007725322,0.1673663,0.055933587,0.29314098,0.019052804,0.12927115,0.11315023,0.40795422,0.013161659,0.015679542,0.000816549
54067,25930,40,71,7,1,75,69,6,39,51,51,83,1,1,1,0.18055771,0.12288807,0.000347088,0.16144824,0.084731624,0.2083063,0.020487623,0.082939528,0.082136489,0.41469342,0.000269958,0.004010798,0
54069,43637,31,54,37,31,22,91,37,14,9,9,93,2,8,3,0.16135912,0.16493285,0.041524395,0.089819573,0.12918296,0.3164385,0.012494568,0.055527888,0.051639263,0.42633545,0.010289433,0.016660174,0.001575402
54071,7402,30,87,3,24,84,18,7,7,8,8,89,2,1,1,0.20587428,0.11249378,0.027289921,0.19836956,0.047495961,0.21486267,0.010016155,0.052708108,0.048914917,0.42150769,0.011078087,0.005403945,0
54073,7636,28,71,33,2,44,37,1,3,56,56,11,2,1,1,0.18028331,0.15885167,0.002750131,0.11598916,0.059453852,0.1679917,0.007950225,0.08652246,0.079570569,0.38357779,0.010738607,0.001702462,0
54075,8697,22,56,1,15,71,53,3,2,13,13,68,1,2,1,0.16487712,0.096405923,0.014832701,0.15265554,0.070912495,0.1937383,0.007492641,0.05934801,0.054103501,0.40830171,0.006783948,0.007013913,0
54077,33809,23,44,9,30,81,37,4,5,32,32,26,6,5,2,0.14647581,0.12767425,0.039338637,0.17874454,0.059653625,0.20277421,0.009300834,0.072547637,0.065893836,0.39338636,0.016445326,0.012748085,0.001122515
54079,56596,4,16,15,15,21,9,1,1,2,2,51,2,3,1,0.097789325,0.13653253,0.01500106,0.087433897,0.038835399,0.17082047,0.00529783,0.03915311,0.038096685,0.40183052,0.010318751,0.010000707,0
54081,78493,46,68,42,52,79,73,21,6,26,26,74,4,9,17,0.1778021,0.16956563,0.08255513,0.17432621,0.089819022,0.27163139,0.009848436,0.069171302,0.061682783,0.41055891,0.014294269,0.017695846,0.009049051
54083,29365,41,60,26,18,75,81,21,10,28,28,64,1,2,7,0.16992886,0.15236495,0.018968159,0.16135581,0.098417364,0.27051803,0.011069791,0.070284322,0.066384986,0.40691298,0.007934616,0.0069811,0.003632275
54085,10140,51,87,24,4,82,75,5,2,89,89,73,1,1,1,0.2070172,0.14960317,0.004733728,0.18559101,0.092338912,0.20598681,0.007356672,0.11141782,0.10750605,0.4101578,0.005029586,0.002366864,0
54087,14636,48,91,6,1,90,75,11,6,63,63,69,1,1,2,0.22072668,0.12,0.000204974,0.21451798,0.09162125,0.23603542,0.009707085,0.09049774,0.086636469,0.40851325,0.009087183,0.004919377,0.000851499
54089,13544,43,66,14,35,82,53,7,23,88,88,96,7,1,1,0.17564742,0.1361528,0.0492469,0.18075095,0.071095988,0.21669054,0.014863897,0.10941941,0.081409238,0.43790609,0.017941523,0.004134672,0
54091,16977,27,56,6,10,69,38,6,1,73,73,46,1,1,4,0.1664432,0.12063354,0.009483418,0.14899011,0.060457516,0.21137848,0.006387403,0.099210195,0.098162875,0.40083644,0.009365613,0.005890322,0.002228164
54093,6972,21,46,9,1,52,55,6,2,46,46,89,1,2,1,0.14916801,0.12586038,0.002294894,0.12538402,0.072093025,0.20863788,0.006644518,0.078130111,0.075864181,0.42111301,0.00487665,0.007171543,0
54095,9033,41,84,5,1,62,63,9,15,90,90,63,1,1,3,0.1976705,0.11568872,0.001660578,0.13675998,0.077710174,0.22870575,0.012721239,0.11444759,0.10877863,0.40662017,0.006420901,0.001217757,0.001382743
54097,24560,37,71,22,11,75,37,13,2,51,51,88,2,2,2,0.18083316,0.14726955,0.010586319,0.15880446,0.059386343,0.24007478,0.00747828,0.082992516,0.078689471,0.41958469,0.011156352,0.005944626,0.000769823
54099,41499,56,87,36,2,89,85,10,8,73,73,69,1,1,1,0.20578372,0.16256067,0.003614545,0.21306974,0.10640465,0.23084296,0.010484693,0.10046487,0.099137932,0.40858817,0.006241114,0.003204897,0.000419388
54101,8927,74,96,62,1,99,89,18,1,100,100,87,1,2,1,0.26085481,0.19718845,0.001232217,0.29059565,0.11782866,0.26189864,0.005402624,0.15347578,0.14804064,0.41828161,0.002576453,0.006161084,0
54103,16157,40,84,6,1,75,75,6,7,53,53,92,1,2,3,0.19792643,0.11874708,0.001175961,0.1611989,0.092107281,0.20766284,0.010114943,0.083941609,0.080796249,0.4260073,0.006498731,0.006189268,0.001226054
54105,5841,22,38,19,9,64,7,2,25,56,56,28,1,1,1,0.13700052,0.1443684,0.008388975,0.14050388,0.03621399,0.18477367,0.015226337,0.086106487,0.07831078,0.39530903,0.001540832,0,0
54107,86559,43,64,51,11,38,71,26,14,62,62,83,2,3,3,0.17391457,0.18010718,0.01059393,0.10864568,0.087588415,0.28738394,0.012185013,0.089348152,0.085924439,0.41525432,0.009808339,0.008976536,0.001713086
54109,22866,63,90,35,8,97,90,2,39,81,81,38,1,1,1,0.21765406,0.16143912,0.007828217,0.24832338,0.12653549,0.18893358,0.020437004,0.10213811,0.099548787,0.39880171,0.003367445,0.000174932,0
55001,20451,19,40,5,26,54,9,1,12,83,83,76,21,17,18,0.14108317,0.1162653,0.029974084,0.12769906,0.038787566,0.15386592,0.011559209,0.10421345,0.10218978,0.41161802,0.038335532,0.030267468,0.009375803
55003,15993,39,51,57,5,14,71,33,41,50,50,34,10,3,2,0.15659897,0.18767579,0.005252298,0.076595746,0.088121466,0.30678773,0.021137243,0.081826344,0.060225669,0.39748639,0.023010068,0.009629212,0.001041977
55005,45686,18,31,26,13,36,29,21,26,15,15,71,10,14,22,0.12568246,0.15179919,0.012673466,0.10503748,0.055334728,0.26961297,0.015847281,0.060968533,0.059821114,0.40946898,0.022961082,0.025325045,0.011610879
55007,15050,5,25,6,6,5,17,1,27,34,34,55,4,8,5,0.11557079,0.11851171,0.006112957,0.060103085,0.046972107,0.17748229,0.01618731,0.074685767,0.061648078,0.40292358,0.014684386,0.017275747,0.002890591
55009,254717,28,26,47,20,26,34,46,47,17,17,22,41,31,33,0.11730382,0.17534702,0.021490516,0.094174139,0.057969,0.34052068,0.023598967,0.06218978,0.054146815,0.39108109,0.079036735,0.055720661,0.018114069
55011,13319,7,24,11,4,21,15,14,20,2,2,63,8,6,16,0.11367942,0.13153009,0.004730085,0.087084249,0.045052849,0.24623115,0.014208976,0.038307942,0.036264353,0.40626174,0.019821309,0.013965013,0.008144169
